id;league;game;fragment_start_time;fragment_end_time;commentary;model_id;label;
26;england_epl;2015-02-21 - 18-00 Crystal Palace 1 - 2 Arsenal;358;390; He's in the same team as the match. He's against Midosbro. He's in the same team as the last one. He's on 0-0. But it didn't confirm him right in the match against England. And we'll see that at the end of the game. Number 1 is now Pena. Pena is a match of the match of. This is the penalty. This is the penalty. The referee is going to be a match for Christophe Losses in the main position. In the ring, the referee is going to be a foul.;whisper-base;Foul
27;england_epl;2015-02-21 - 18-00 Crystal Palace 1 - 2 Arsenal;598;630; And then he's going to be in the middle of the stage, but he's not even in the middle of the game. By the way, they're not even in the middle of the game. As you can see, he's in the right lane. He's not in the right lane. So he's going to be in the center of the game. He's playing against the cold, so he's not in the right lane. The ball is the most difficult to play. But he's been playing against the cold. the ball is not a good ball. The ball is not a good ball. The ball is not a good ball. The ball is not a good ball. The ball is not a good ball. The ball is not a good ball.;whisper-base;Foul
28;england_epl;2015-02-21 - 18-00 Crystal Palace 1 - 2 Arsenal;1078;1110; He's got to get him back to the wall. After the top pass, he's on the far side. He's playing well. He's got to get him back. He's got to get him back. The central defender left the center for the goal. Pancho. He's been a long time. He's got to be a big one. One for the other. One for the other. Sanchez has taken the ball. He's standing in the leg, Khaletsis Sanchez.;whisper-base;Foul
29;england_epl;2015-02-21 - 18-00 Crystal Palace 1 - 2 Arsenal;1108;1140; Now there are no chances for him. Alexey is enough for Kalina. Platonburg is enough for the yellow card. Maybe he is enough for his team. But Alexey is enough for now. He is probably not as nice as everyone who is playing here. This is the episode. Of course, this is the end of the episode. Of course, such a;whisper-base;Foul
30;england_epl;2015-02-21 - 18-00 Crystal Palace 1 - 2 Arsenal;1228;1260; The last one, of course, was in the front-side, but he was in the front-side, and he was in the back-side. He was in the back-side, and he was in the back-side, and he was in the back-side. He was in the back-side, and he was in the back-side, and he was in the back-side. He was in the back-side, and he was in the back-side. He was in the back-side, In this season, the standard is very good, because there are players and heads in the same field.;whisper-base;Corner
31;england_epl;2015-02-21 - 18-00 Crystal Palace 1 - 2 Arsenal;1288;1320; As Len says, he is going to beat the half-final. The Arsenal is much more in the form of a competition in the year. The first 20-1 minute 40 seconds, but the Cristopo has become stronger and more serious. Madrid, Alia, is going to be a foul in the team. Madrid, it's a loss. The most important thing in the first time. I put my hand on the footballer of the table.;whisper-base;Foul
32;england_epl;2015-02-21 - 18-00 Crystal Palace 1 - 2 Arsenal;1318;1350; He was a real man. He was a real man. He was a real man. He was a real man. He was a real man. He was a real man. He was a real man. He was a real man. He was a real man. He was a real man. He was a real man. He was a real man. He was a real man. He was a real man. He was a real man. He didn't take the ball, so he did well at first, and then he really hit the ball and he was still hit by the ball. Kosovo really tried to prove that he could win.;whisper-base;Foul
33;england_epl;2015-02-21 - 18-00 Crystal Palace 1 - 2 Arsenal;1648;1680; and support their team in the Tribune. In particular, the Tribune that is with us is the most active one. Tribune Fanatov Christopel is called the Home's DLST. KMOM falls in the back of the box and the second one is to see the solution to the following Christopel. It's true that Nesfaliil is the one who has the right to perform in France for a long time, but he has been looking at it for a long time. Because there are two fingers that are a symbol for the fact that...;whisper-base;Foul
34;england_epl;2015-02-21 - 18-00 Crystal Palace 1 - 2 Arsenal;1798;1830; The coach is back. He is back. He is not in the back. He is going to be in the back. He is going to be in the back. He is going to be in the back. He is going to be in the back. He is going to be in the back. He is going to be in the back. He is going to be in the back. He is going to be in the back. He is going to be in the back. He is going to be in The team is beating the goalkeeper. It's not like he's playing against Manchester City, but he's there. He's completely different from what I played.;whisper-base;Foul
35;england_epl;2015-02-21 - 18-00 Crystal Palace 1 - 2 Arsenal;1888;1920; He has a small kick-up that allows the World Cup to be held in the opposite direction. Zil is in the lead, but the Sanchez is in the lead. But Sanchez is in the lead, and the leg is being put down by this one. Julian is in the lead, but the ball is still in the lead. A great episode of the Sanchez, the game is a big success. It's a great combination of the attack. And the player Christol P.O. is also a defensive player. He is a good The team of the players has been playing with the team of the team, and they are also on the same side. Alex is Sanchez. They have not been able to react to the running of the team.;whisper-base;Shots on target
36;england_epl;2015-02-21 - 18-00 Crystal Palace 1 - 2 Arsenal;2008;2040; But in the fall, he played almost everywhere. And he was not in the same position as him. As a side-off, he used a huge respect and a big love for the fans. He was in the match with a very serious number. In the stadium, as a side-off, he was a part of the ceremony after the last match. The last match was a championship. The ceremony in in the team, I said thank you and I said goodbye. This goodbye was a great surprise.;whisper-base;Foul
37;england_epl;2015-02-21 - 18-00 Crystal Palace 1 - 2 Arsenal;2188;2220; 2-2 wins 29 matches. Arsenal 19. Matches are out. Montreal, Brawl, Ferdinand, Zahai. And again, using the final card, Mark Plattenburg, Rostudio, this is a penalty. All this happened directly in the unforeseen distance.;whisper-base;Foul
38;england_epl;2015-02-21 - 18-00 Crystal Palace 1 - 2 Arsenal;2518;2550; He's in the corner. He's in the corner. He's getting away quickly. He's got a back. He's got a back. He's got a back. He's playing back. Maybe he's not going to the back. He's not going on the back and the side of the front. It is related to how the Galkyper hit the ball. And the dry. See you next time.;whisper-base;Corner
39;england_epl;2015-02-21 - 18-00 Crystal Palace 1 - 2 Arsenal;2698;2730; 1-0 in the Arsenal. 2-2. They are still in the team. The score is 2-0. Olivier Giroux is doing 2-0 in the Arsenal. He is composing Mark Plattenburg's time in the first time. He is a sector player. In the field of the table, those who not to go to the corner of the corner, but to the goalkeeper. Now they have seen the goalkeeper's goal.;whisper-base;Goal
40;england_epl;2015-02-21 - 18-00 Crystal Palace 1 - 2 Arsenal;118;150; He's playing in Christopel. Jordan March 22, Jolade 28, Central team of the team, Jason Panchon 42, playing left side, one-on-right side, two-on-right side, 16-on-right side. But the team is now in the 3-0. The game is just like Razer Campbell. The game is going to be over, it's going to be over. And now it's going to be over. Again, it's time to start the game. The ZAKA is the most interesting game. We watched it for the first time.;whisper-base;Corner
41;england_epl;2015-02-21 - 18-00 Crystal Palace 1 - 2 Arsenal;148;180; They were looking at the right side of the first time, and the attack of the Christian Pella, the word of the Red Zahá, is not a pleasant thing to say, but the one who holds the boy with him, is to say that the count of the number of the number lost, while the work is being done by Zahá, Panchon, the new Red Zahá, and maybe the blow will be blocked by someone again. And again, the old song is not the main one. This time, I'm going to be a fat man. I'm going to be a professional. I'm going to help my partner in the wrong place.;whisper-base;Corner
42;england_epl;2015-02-21 - 18-00 Crystal Palace 1 - 2 Arsenal;178;210; He put his leg in front of the coach, Jason Panchon. Jason Panchon is a great player. He's a long-awaited tanker. He's not enough for a Fraser. For a long time, the technique and skills is to get this ball to work. The first time in three minutes, Chris was in the second time. He was in the second. He was in the first time he did it in the second half, he did it in the attack. He was in a lot of time in the first half. But it's not enough time until the success is over.;whisper-base;Corner
43;england_epl;2015-02-21 - 18-00 Crystal Palace 1 - 2 Arsenal;448;480; But he's only in the same line. He's only in the same line. He's only in the same line. He's only in the same line. He's only in the same line. He's only in the same line. He's only in the same line. He's only in the same line. He's only in the same line. He's only in the same line. He's only in the same line. He's only in the same line. He's only in the same The ball goes back to the lead for his missed Arsenal. He's made it. Not a good pass. 2-1, 2-1. The other side is against each other. He's got it.;whisper-base;Corner
44;england_epl;2015-02-21 - 18-00 Crystal Palace 1 - 2 Arsenal;598;630; And he's a bit more than he wants to be. While he's not in the Frazier Campbell, he's in the D-Storm. He's in the Arsenal, Cristopel, and he's in the middle of the game. He's in the Arsenal, and the Sware. The match was going to be a good match. He's still in the second half of the game. One more game, not Cineform and the Gazonia. Or the Vizieru gets the second-hand card for the Arsenal. Only three of them are today.;whisper-base;Corner
45;england_epl;2015-02-21 - 18-00 Crystal Palace 1 - 2 Arsenal;868;900; He was very fast and very clear, but the coach still managed to break the ball. He did. He runs to the WLB, gets the transfer. For against him. Montreal. The coach. In the right flank, he plays as a coach. The pass to the team that he's beating. Boaziem. the;whisper-base;Shots on target
46;england_epl;2015-02-21 - 18-00 Crystal Palace 1 - 2 Arsenal;898;930; He's still one of the most dangerous legs in the world. He's got a lot of balls in his hands. He's got a lot of balls in his hands. He's got a lot of balls in his hands. He's got a lot of balls in his hands. He's got a lot of balls in his hands. He's got a lot of balls in his hands. He's got a lot of balls in his hands. He's got a lot of balls in his hands. He's got a lot of balls in But the South American Gaukei does not have a place to go back. One of the other teams is behind the Colombia, the Spirony behind the Argentina. It was a goal.;whisper-base;Shots on target
47;england_epl;2015-02-21 - 18-00 Crystal Palace 1 - 2 Arsenal;1678;1710; Central defender. He went forward. Jordan Machu was there. He was not a flange player. Panchon. Panchon. The journalist did not get the chance to beat Panchon. Maybe he can do a dangerous pass. The last moment of the game, the signal is shown. A strong hit by PSO-R and a strong hit by Straffnoi. Straffnoi hit by the performancera and the stronger the strike. The stronger the strike, the more Chris Tauper is seen. The ball will be stopped.;whisper-base;Foul
48;england_epl;2015-02-21 - 18-00 Crystal Palace 1 - 2 Arsenal;1888;1920; And he is going to be on the same ring as we did in the ring. And Alexey Sanchez will play on the right flank. But the solution is that the Zahaz Ravnov will be the main hit. Because he is a Russian, he did not get the ball and I was just a opponent.;whisper-base;Foul
49;england_epl;2015-02-21 - 18-00 Crystal Palace 1 - 2 Arsenal;1978;2010; He's not going to be able to win the game. He's going to be able to win the game. He's going to be able to win the game. He's going to be able to win the game. He's going to be able to win the game. He's going to be able to win the game. He's going to be able to win the game. He's going to be able to win the game. He's going to be able to win the game. He's going to be able to win the My hand is not part of this episode of Francis Cacleno and there was nothing to scream. Mesh popped into the back, Mark Platonbrug today works very well.;whisper-base;Foul
50;england_epl;2015-02-21 - 18-00 Crystal Palace 1 - 2 Arsenal;2248;2280; And again, it falls. You know, how many times you were scared even not what you were told. You were shocked to see the gas. Another fall, which I was afraid of. The blue light is moving towards the center of the field. The blue light hit the wall right in the hand, I see the back. Everything was made cool, there was no blue light. But I was trying to make it look like it was completely unbearable. Look at how many fall. And because... and see how many and see see see see see see see;whisper-base;Shots on target
51;england_epl;2015-02-21 - 18-00 Crystal Palace 1 - 2 Arsenal;2428;2460; No. The hit of the hands is hit.;whisper-base;Foul
52;england_epl;2015-02-21 - 18-00 Crystal Palace 1 - 2 Arsenal;2488;2520; The opponent is not letting the opponent go in the right way, but everyone is watching the end of the match. The opponent who can get a very intrigue, if he gives the back to the opponent, he will not be able to hit the wall. I'm not even going to fight for the wall, I don't understand how the guys in the middle of the camp are going to fight. No, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no,;whisper-base;Corner
53;england_epl;2015-02-21 - 18-00 Crystal Palace 1 - 2 Arsenal;2548;2580; But we also have to call it a marium. But why is it that football player like we are used to call it that way? Transcrebir is the name of the name of the name of the name of the name of the name of the name of the name of the name of the name of the name of the name of the name of the name of the name of the name of the name of the name of the name of the name of the name of the name of the name of the name of the name of the name of the name of the name of the name of and your family is my piece.;whisper-base;Foul
54;england_epl;2015-02-21 - 18-00 Crystal Palace 1 - 2 Arsenal;2818;2850; He's a great player, but he's a good player. He's a good player, but he's a good player, but he's a good player. He's a good player, but he's a good player, but he's a good player. He's a good player, but he's a good player, but he's a good player. He's a good player, but he's a good player, but he's a good player. He's a good player, but he's a good player, but he's a good player. He's two attacks. Right now only the crystal is turned into 20.;whisper-base;Shots on target
55;england_epl;2015-02-21 - 18-00 Crystal Palace 1 - 2 Arsenal;2908;2940; He's not going to leave with such a big hit. He's got a little bit of a hit. He's got a lot of pressure. He's got a lot of pressure. He's got a lot of pressure. He's got a lot of pressure. He's got a lot of pressure. He's got a lot of pressure. He's got a lot of pressure. He's got a lot of pressure. He's got a lot of pressure. He's got a lot of pressure. He You can't do it, but Glendmar and Pyramid have already done something nice. I guess I'll put it into the corner of the Russian government.;whisper-base;Goal
56;england_epl;2015-02-21 - 18-00 Swansea 2 - 1 Manchester United;28;60; the first time we're looking at the game. We're looking at the game. We're looking at the game. We're looking at the game. We're looking at the game. We're looking at the game. We're looking at the game. We're looking at the game. We're looking at the game. We're looking at the game. We're looking at the game. We're looking at the game. We're looking for the visitors.;whisper-base;Foul
57;england_epl;2015-02-21 - 18-00 Swansea 2 - 1 Manchester United;148;180; the the goalcule has moved out to the far side. Shell playing a little bit deeper here. And that's possibly a some rotation that will go on there. I don't think we will necessarily always play enough position.;whisper-base;Foul
58;england_epl;2015-02-21 - 18-00 Swansea 2 - 1 Manchester United;238;270; there that could possibly have been there has been given as a penalty contact there as well as choice to go round him. Swansea City have been working on attacking set pieces more they scored just two head goal so far this season but we now have a set piece ability. Gomez attacks that it's off the line. The referee looks to this wrist. It's no goal, but Gomez flung himself at that. Chris Taylor.;whisper-base;Corner
59;england_epl;2015-02-21 - 18-00 Swansea 2 - 1 Manchester United;598;630; the and the goal is getting completely free and unmarked in a really dangerous area.;whisper-base;Corner
60;england_epl;2015-02-21 - 18-00 Swansea 2 - 1 Manchester United;808;840; the Maria. And the Herrera. It's a patient from United and Swansea City making sure they don't switch off here and leave a gap. But not trying to get to the;whisper-base;Foul
61;england_epl;2015-02-21 - 18-00 Swansea 2 - 1 Manchester United;988;1020; not a great header from the I think it's Stephen Coker. They're a really lovely volley from the kitchen, Yellowwich. Total control of the football. Hollin elite. You have to say, poor depending. Well, that's so much time there, at least to turn and get the shot away for Lady again. Then notice by the referee for a half-tall challenge this time on Gomez. the second;whisper-base;Foul
62;england_epl;2015-02-21 - 18-00 Swansea 2 - 1 Manchester United;1168;1200; the ball for what's going to expect in there. He's trying to roll. Rollsman let that ball run through. He's trying to close off. It's one of the answers. De Maria really good start to the game. the ball. A lot of the stuff he's done might go on all the way. That's the ball. That's the ball. That's the ball. That's the ball. That's the ball. That's the ball. That's the ball. That's the ball. That's the ball.;whisper-base;Shots on target
63;england_epl;2015-02-21 - 18-00 Swansea 2 - 1 Manchester United;1228;1260; He lives a wonderful cross-in and see four of all people at the near course with a lovely header. I kick so far, I mean, no, lost him for the previous corner after key on the flick. Errera's already got one off the line from a Gomez header. Variation this time for this the;whisper-base;Corner
64;england_epl;2015-02-21 - 18-00 Swansea 2 - 1 Manchester United;1348;1380; changed the shape of the team and you can see that sometimes there's a number of few occasions already in this game where players have missed on the study to the so there we've seen Herrera and Bumperson is still talking about it now they lost possession because they were in the same way from well spoke about Flaney in the first minute giving away unnecessary cheap three kicks from day one when he came the one. And I'm going to be going to be going to be going to be going to be going to be going to be going to be going to be going to be going to be going to be going to be going to be going to be going to be going to be going to be going to be going to be going to be going to be going to be going to be going to be going to be going to be going to be going to be going to be going to be going to be going to be going to be going to be going to be going to be going to be going;whisper-base;Foul
65;england_epl;2015-02-21 - 18-00 Swansea 2 - 1 Manchester United;1648;1680; Yeah, look, Shaw's continuing his run. Shaw, that's Wayne Rooney, DeMaria. And now it's Herrera Pinpoint. He always comes up with something. He may not have convinced his manager, but the fans love him. And Manchester, he and I could hit the front in South Wales. What a fantastic goal, amazing buildup. I think it was a little bit of luck with the finish. I think it was going wide until it was took a slight deflection but they had trox play.;whisper-base;Goal
66;england_epl;2015-02-21 - 18-00 Swansea 2 - 1 Manchester United;1768;1800; the the third ball in and a smart finish. We have to say, this one didn't have to do anything particularly outstanding to get that ball in the Markinsport. We've got bodies;whisper-base;Goal
67;england_epl;2015-02-21 - 18-00 Swansea 2 - 1 Manchester United;2218;2250; the the the the the the the the the the the the the the the the the the the the the the the the the the the the There's always going to match up, and they got sailor. Another great torch from Wayne Rooney to set up that cross in off this unity.;whisper-base;Foul
68;england_epl;2015-02-21 - 18-00 Swansea 2 - 1 Manchester United;2248;2280; the ball. The ball is going to be a little bit more. Well, it's just a little push to the back in the referee. I've seen it. I can't wait to make sure. Yeah, you saw just cut the wrong side of his mum. Well, just dropping. This gamble doesn't look so I was taking a chance that the ball is not going to drop for the right way with your doors and it's not going to commit the foul.;whisper-base;Foul
69;england_epl;2015-02-21 - 18-00 Swansea 2 - 1 Manchester United;2578;2610; the pace of short and the confidence of short of course because that's you know that's what you made his name is a really attacking fullback in combination really with Amperi Hanangalda Maria who drifted out into wild position himself and on this next side McNair has not the same help at all from Herrera or Fulaney. Rocco looking to lose Corke in the middle but again those crosses have been the last second second second second second second second second second second second second second second second second second second second second second second second second second second second;whisper-base;Corner
70;england_epl;2015-02-21 - 18-00 Swansea 2 - 1 Manchester United;2638;2670; in a good position, losing possession, United then themselves in a good position, but they too gave the ball back to Swansea. The nearly least go almost. So it's been that type of a game. Lots of mistakes. For Laney, again, he's brought himself to the attention of the referee. Who now? Who's got the other car? This is the fourth time. the record.;whisper-base;Foul
71;england_epl;2015-02-21 - 18-00 Swansea 2 - 1 Manchester United;2698;2730; the last one. We'll show you at half time, but Chelsea think they should have had a penalty. It's time for bridge. Meanwhile, Stoke have scored. And yet another header. Lovely crossing again. Right in the middle of goal. Just leaves Gizanne helpless.;whisper-base;Foul
72;england_epl;2015-02-21 - 18-00 Swansea 2 - 1 Manchester United;148;180; the seat. Rocco, waiting to be way back on the pitch. And he's back on. And he's swore that he's got Phil Jones's way.;whisper-base;Foul
73;england_epl;2015-02-21 - 18-00 Swansea 2 - 1 Manchester United;268;300; the ball going in there but actually looked like I thought David here got his angles all gone miss red that ball going in there but actually two in the house. He's made a good save. Angle Di Maria with this corner kick came straight into the gloves of Fabi Ansuke. Everybody went near. Angle Di Maria with this corner kick The game straight into the gloves of Fabianski Everybody went near Angle D Maria over hit the cross;whisper-base;Corner
74;england_epl;2015-02-21 - 18-00 Swansea 2 - 1 Manchester United;508;540; Cross did take a nick goes behind. The last corner kick went straight into the palms of Fabianski. DeMaria to swing it in with his left foot again. DeMaria to swing it in with his left foot again. I was off the head of Taylor, I'm out for another corner.;whisper-base;Corner
75;england_epl;2015-02-21 - 18-00 Swansea 2 - 1 Manchester United;538;570; the last corner we had. Everybody went there. And then we're going to hit it long. And we're not crashing the bodies at the back of the penalty area. And it sits at the wall to the near post. Well, Faleini is drunk to the edge of the box. Actually Williams is keeping a keen eye on him, although there's a five-yard gap between them. For anyone who have the run-on Williams here, Rooney with the corner, which more uncomfortable for Fabianski that time.;whisper-base;Corner
76;england_epl;2015-02-21 - 18-00 Swansea 2 - 1 Manchester United;1168;1200; the game. I'm really positive goalkeeper and committed himself. I don't think he was ever going to get near that. And his defenders have to help him out. Just since the United. Just being in a bad steam. So I'm going to have a few moments on the counter attack that's been mostly United. I'm impressed. De Maria. Rocco. He was just three yards from goal and couldn the goal. I'm not going to be able to get the ball. I'm not going to be able to get the ball. I'm not going to be able to get the ball. I'm not going to be able to get the ball. I'm not going to be able to get the ball. I'm not going to be able to get the ball. I'm not going to be able to get the ball. I'm not going to be able to get the;whisper-base;Corner
77;england_epl;2015-02-21 - 18-00 Swansea 2 - 1 Manchester United;1258;1290; with his right not in bend. He went for the dummy and Jung was allowed to advance there. Not was meant too easy for Jung to get the cross off. OK, he's not getting the angle of corner, but he could do being a bit tighter to him for me. OK, the five-yard gap between William and Sam Follaney. Allowing Follaney to have a run at this. Rooney lifts the ball in. Fabiatsky's nowhere. Kiel lifts the ball in. Fabiatsky's nowhere. Chaos inside the box and Fabiatsky gets to it. APPLAUSE Well, he came up with it.;whisper-base;Corner
78;england_epl;2015-02-21 - 18-00 Swansea 2 - 1 Manchester United;1408;1440; the ball. That's what Manchester has been working on. Folleini in the far post and the cross is from Valencia. It's twice as good as he's nodded balls back into good areas. It's a good deep cross and even blends joining in the attack now, such as the... ...the problem in Manchester United at the moment. Can Swansea City stand there ground here? A driven ball this time by Rooney. and the problem in some months is tonight at the moment. LAUGHTER Can Swansea said he's standing there ground here. A driven ball this time by Rooney. LAUGHTER;whisper-base;Corner
