id;league;game;fragment_start_time;fragment_end_time;commentary;model_id;possible_labels;
11;england_epl;2015-09-12 - 17-00 Crystal Palace 0 - 1 Manchester City;328;360; Manchester City, the ball for Wim Fred Boni, who starts, it was a 2 against 3 and there is a defensive balance of the Eagles and there is a lack on the ex of Vitesse and Suonce, among others. Yes, Manchester City also knows how to be vertical, not only on the pitch of the Palace and when the Palace loses the ball, watch out. We are live, about to score. Aysamir Nasri was avoided by the goalkeeper Alex McCarthy. The English director was surprised when he was going to recover from Manchester City.;whisper-large;Foul/Indirect free-kick
12;england_epl;2015-09-12 - 17-00 Crystal Palace 0 - 1 Manchester City;388;420; but the City that grows for that is the leader of the Premier League. What a mistake there in that loss of the sleeve, Volasi can take advantage of it, Volasi in the shot, Joe Hara stopped. What a stop, eh? Below blocking another ball loss, this very serious one in Manchester City, at the exit of the team and how few doubts the Crystal Palace has. As soon as he recovers, it is pure verticality, it is pure vertigo, the team with Volasi, which is a real nightmare. There, we haven't gotten to see if they had any other better option this year.;whisper-large;Shots on target
13;england_epl;2015-09-12 - 17-00 Crystal Palace 0 - 1 Manchester City;418;450; Is there any other better option? This is, by the way, repeated, the action that the director took. A good shot with a lot of intention from Yaya Toure. He is trying. The match between Cesiri and Nash, Ripana Colaro, offering the area, he ends up getting it out. As he could, Scott Dunne, ball in the outfield. A game played by Tuatu, from power to power. And from area to area. The game is not centered on the pitch. It's a real vertigo by both teams.;whisper-large;Ball out of play/Throw-in
14;england_epl;2015-09-12 - 17-00 Crystal Palace 0 - 1 Manchester City;448;480; There is that ball from Nasri. He's going to play it there with Fernandinho, Yaya Toure. Ball opened by Bakari Sanyah. He's going to try it there from the band, Nasri. It was Jesús Navas, and he takes it out of the band for the match of the series. In the end, it's Zaha who is on the left. the;whisper-large;Ball out of play/Throw-in/Ball out of play
15;england_epl;2015-09-12 - 17-00 Crystal Palace 0 - 1 Manchester City;478;510; Volasi will play in the front, but he can play as a second forward or in either of the two sides. He is a player who has speed and any of those positions is good for his type of play. The game has started with all the machines in this Seahorse Park. In a Grey's Palace Who wants to show why he is the second in the table and that he can tutor today to the best team of the Premier League;whisper-large;Ball out of play/Throw-in/Foul/Indirect free-kick
16;england_epl;2015-09-12 - 17-00 Crystal Palace 0 - 1 Manchester City;538;570; when they also scored 9 points in the first 4 games. They also scored 5 wins in the last games of the league, and that makes Palace start to respect them a lot. Of course, and I say that all the virtues that he is showing are not a result of chance. All the good things that this team does, how aggressive it is and how fast it plays every time it steals the ball, the;whisper-large;Ball out of play
17;england_epl;2015-09-12 - 17-00 Crystal Palace 0 - 1 Manchester City;568;600; to defend against such powerful players. We're not just talking about fast players like Navas or players with special technical quality like Agüero. We're talking about players with a brutal physical level. That's why every time the team shows so aggressive in the pressure and so vertical in the exit, it's hard to stop. Then what already costs him a little more is to attack in positional, but that's why Johan Cavas is there, to get the ball out played like now.;whisper-large;Throw-in/Foul
18;england_epl;2015-09-12 - 17-00 Crystal Palace 0 - 1 Manchester City;628;660; Yannick Bolasi, the Congolese player, who is currently the best striker in the team that directs Alain Partiu. There he is, five men from the Eagles in the area, he tried to score but it was complicated there. Bakari takes out, ball is released for Swagghe, the left-back shot of the Palace is deflected. How is Partiu's team coming along and how is the Premier League leader suffering? the;whisper-large;Direct free-kick/Shots off target/Ball out of play
19;england_epl;2015-09-12 - 17-00 Crystal Palace 0 - 1 Manchester City;658;690; The ball hit was too flat, there were no options for the refs but in the rejection the ball fell to Suarez and he didn't think twice. What a great start to the game of the Palace. Three chances for the Eagles for only one of the citizens. How is the Celeste team suffering in this clash of the fifth day of the Premier League. We were talking about how they haven't scored goals yet, but they are seeing how the Palace comes again and again in this match.;whisper-large;Clearance/Foul/Indirect free-kick
20;england_epl;2015-09-12 - 17-00 Crystal Palace 0 - 1 Manchester City;688;720; He's got the ball in this game and Hart is suffering in a clear way in this starting line-up. There's Volasi, as we said, playing more inside. He's not new at all but sometimes he plays on the left, instead of Zaha, who we're seeing today. Even on the right, where today we are seeing Asako. Those four footballers are very interchangeable, Zaha, Punshon.;whisper-large;Ball out of play/Clearance
21;england_epl;2015-09-12 - 17-00 Crystal Palace 0 - 1 Manchester City;748;780; very similar and that everyone plays at high speed. Well, the cut there from Greg Hangeland, who comes to Crystal Palace, seems the leader and on the other hand it seems the modest team, although second in the table, the match Chasiri who is capping the season as he can, there is a lack, says Mike Jones, against the aggressiveness, the speed and all the intensity that the Adam Part the team is putting on Adam Partio.;whisper-large;Foul
22;england_epl;2015-09-12 - 17-00 Crystal Palace 0 - 1 Manchester City;778;810; The current Premier League champion is doing the same with Manchester City. A brave way of playing football. That usual Alan Pardew gesture that seems to be very angry in the team. Sometimes I guess it will be. It will be true. But he keeps transmitting intensity to his players. City has to try to take the game to their own ground, try to make quality prevail, even though today obviously they are the ones who are going to win.;whisper-large;Indirect free-kick/Foul/Indirect free-kick
23;england_epl;2015-09-12 - 17-00 Crystal Palace 0 - 1 Manchester City;838;870; Yes, the Kun takes advantage of the fact that today they play with two points and that Boni is the center forward to come a lot to receive between lines. Navas is going to look for the center there. The ball is from Yaya Toure. Bakari Sanjar sends it to the area. Hangela cuts it in the first post. The ball directly to the side.;whisper-large;Ball out of play
24;england_epl;2015-09-12 - 17-00 Crystal Palace 0 - 1 Manchester City;868;900; A beautiful match that the second and leader of this Premier League are offering us. Crystal Palace, who started the season winning at home to Norwich by 1-3. Then lost here at Seahouse Park by 1-2 against Arsenal and later two consecutive victories. Against Aston Villa 2-1 and against Chelsea in the last match by 1-2 at Stafford Bridge. Chelsea in the ultimate Hornada or another system for bridge Victoria's una derrota para los London ences In front of Manchester City todo victorias guardo de cortez;whisper-large;Throw-in
25;england_epl;2015-09-12 - 17-00 Crystal Palace 0 - 1 Manchester City;928;960; Tore, in short, Balanavas puts it there, Andaluz, and he takes it out of the band. I think this is what is most convenient for Manchester City. Of course, it is at risk, having so many people in front of the ball, that when a loss occurs, they can take it against them. But that the team has the ball and tries to move it from one side to the other, that forces the ball to go to the ball lane, seems to me the best recipe, taking into account their technical superiority over the other team.;whisper-large;Ball out of play/Throw-in
26;england_epl;2015-09-12 - 17-00 Crystal Palace 0 - 1 Manchester City;958;990; considering his technical superiority over the rival. Nasri, in short, there for Agüero. The kum tries there, but very well covered in that action by James MacArthur, the Scottish. Juan Corto Agüero for Nasri. The ball is from Mangala. Again, Nasri. The low kicks, as you said, Gabi, for City, are very tight, but and I;whisper-large;Foul
27;england_epl;2015-09-12 - 17-00 Crystal Palace 0 - 1 Manchester City;988;1020; He still has enough gunpowder in the field and in the bench for today's game. Yes, and he also has De Bruyne in the bench. We are all saying that what a depth of the locker room Manchester City has. Today is one of those days when you can see the depth of the locker room. What happens is that I think that in such a complicated game, in such a narrow field, with such an aggressive and physical rival, I think that Manuel Pellegrini has not wanted to make De Bruyne debut. He will probably make his debut in the second half, we'll see if there is a need or not.;whisper-large;Indirect free-kick
28;england_epl;2015-09-12 - 17-00 Crystal Palace 0 - 1 Manchester City;1018;1050; We'll see if there's a need for it or not. But probably for a match like this, he preferred Nasri's experience in the first 11. Careful with the ball, so that he can try it. With a lot of problems, Volasie, the send with that free kick, inside the area, so that Johan Cavas has tried it, he lost it to the international, the city wanted to go out there, the foul is very hard on Agüero. Yellow card for Scott Dann. First yellow card of the game.;whisper-large;Foul/Yellow card
29;england_epl;2015-09-12 - 17-00 Crystal Palace 0 - 1 Manchester City;1198;1230; 20 minutes into the game in Sechas Park with that initial 0-0 draw in the fifth day of the Premier League. As always, the best football in the world here at Movistar Plus, the home of football. We are seeing the positions of a Premier League that has Everton behind him, who has already played his game on the day of the match.;whisper-large;Indirect free-kick
30;england_epl;2015-09-12 - 17-00 Crystal Palace 0 - 1 Manchester City;1228;1260; Everton, who has played his game today against Chelsea. He tried to fly, but slipped. The forward of Crystal Palace puts it there with that good movement. He clears it with Panic. Then Lester Siddi came in fourth. And Sonzi fifth. We go with eight points. Divided balls are everything for Crystal Palace. It is one of the reasons why the local team is also in command. for the Crystal Palace. It's one of the reasons why the local team is also in control. As soon as a ball is divided or there is a clash, a dispute,;whisper-large;Ball out of play
31;england_epl;2015-09-12 - 17-00 Crystal Palace 0 - 1 Manchester City;1258;1290; a clash, a dispute, practically everything is for the Palace. Martin Kelly is in the lead. The crowd is delighted with his team today in Seja's Park. It is practically not believed, this season start, but it is totally true. His team is doing it phenomenally. MacArthur surrounded by blue shirts, MacArthur kicks, in danger and with Pancho there was out of play out of play there of;whisper-large;Throw-in/Offside
32;england_epl;2015-09-12 - 17-00 Crystal Palace 0 - 1 Manchester City;1288;1320; The brain of the creator, the architect of the offensive football of Crystal Palace. City is still stuck, there is barely any ball movement. Fluency between Fernandinho, Yaya Toure and then the bands with Navas and Nasri and Agüero who is still hurting, which is the worst. What a gesture of pain from Agüero. Let's see if he can continue. He will try for a while but he is coughing.;whisper-large;Indirect free-kick
33;england_epl;2015-09-12 - 17-00 Crystal Palace 0 - 1 Manchester City;1348;1380; They dare with everything, even today, against the leader of the Premier League. Lucio Fernandinho, in the middle of the line, for Agüero. Change of pace for Kun, he can't continue, he missed it. Agüero is still running. There is the gesture we feared. Agüero can't continue, what a pity. What a pity and what a hard post for Manchester City, we remember it, if someone has arrived late to the broadcast. It's without Silva and Sterling already, I guess it's going to come in from Broin.;whisper-large;Foul/Indirect free-kick/Ball out of play
34;england_epl;2015-09-12 - 17-00 Crystal Palace 0 - 1 Manchester City;1438;1470; It's a very hard kick and at a high level, a very ugly action from Dan. Acuna Güero has been injured and has to leave the game. The international with Albiz Celeste, a very important loss for Manchester City, if it were not enough. And there is the preparation of the goalkeeper, who is going to be injured. The goalkeeper is going to be injured, but he is going to be able to play. and;whisper-large;Substitution
35;england_epl;2015-09-12 - 17-00 Crystal Palace 0 - 1 Manchester City;1468;1500; Kevin De Bruyne, 75 million euros, it has cost him the signing to Manchester City from Wolfsburg. First minutes, let's see where he places himself, this is a portent, it is a huge talent that Kevin De Bruyne has, he is a player a little cold, sometimes it is difficult for him to enter the games and not because he is not competitive but it's his way of being. He's a player who... often goes off, in quotes, and disappears in games, but he has a quality.;whisper-large;Throw-in
36;england_epl;2015-09-12 - 17-00 Crystal Palace 0 - 1 Manchester City;1498;1530; He disappears in games but he has immense quality. A right-back, very fast, great driving. I think he's more comfortable starting in the right wing, in the left wing, sorry, which is his area where he likes to play the most than where he's been placed. Because he's more of a second forward behind Wilfried Boni, actually doing a good job. making money in reality.;whisper-large;Foul/Yellow card
37;england_epl;2015-09-12 - 17-00 Crystal Palace 0 - 1 Manchester City;1528;1560; The month of August before the end of the signing period and yellow card for that hard entry now too. The accounts are pending, the kick that injured Agüero. Without a doubt many City players are masking the injury of their teammate, the kick that they have hit him. Look at the discussion between technicians, tremendous discussion. This is the image of the game. the;whisper-large;Yellow card
38;england_epl;2015-09-12 - 17-00 Crystal Palace 0 - 1 Manchester City;1558;1590; Agüero has been able to break hostilities, let's hope not, but Yaya Touré has also gone very strong down and that entry on Agüero and the injury of Agüero is in the... Very hard. Very hard and it could be red. Almost red. Tremendous stretch of the game, the roughness of the Crystal Palace that we commented at the beginning of the game and here we see it reflected. There it is, beginning of the game and here we see it reflected. There is the lack of the end there was an option after that delivery of Jason Panchion as the game is getting started, it started very well, fast.;whisper-large;Direct free-kick
39;england_epl;2015-09-12 - 17-00 Crystal Palace 0 - 1 Manchester City;1588;1620; The game is getting started, it started very well, fast and intense, with a lot of speed. With the two teams launched into the attack, especially the local one, the Palace, the second of the table, and now it's starting to get hard and very, very tense. After the yellows for Scott Dunne and Yaya Toure, the hard shock, the Iakin Mangala fought there, the ball in the back of the net for City. It's just that, since the field is full of little players, my goodness, the ones who are getting and;whisper-large;Foul
40;england_epl;2015-09-12 - 17-00 Crystal Palace 0 - 1 Manchester City;1618;1650; These physical beasts that both teams have and that are going to clash with everything right now because there is a huge rivalry generated in this same game. Surely as a result of that kick from Dan who was carried away by Cunabueiro. The face of the Argentine tells it all, he says it all. The game is over for him and we will also see what the range of that injury is. Because the kick from Scott Dunne was really strong he left him already running and then he could not continue the striker of Manchester City that allowed the debut;whisper-large;Indirect free-kick/Ball out of play/Throw-in
41;england_epl;2015-09-12 - 17-00 Crystal Palace 0 - 1 Manchester City;1648;1680; That allowed the debut of Kevin De Bruyne, the Belgian international, who did not convince Jose Mourinho in Chelsea a few seasons ago. He was transferred to Wolfsburg for 21.5 million euros and now the German club has done the business of his life, losing him for 75 million to Manchester City and he loses it there. Crystal Parra, unfortunate slip from Kolarov. Get out of the goal. What a game. You play this game and it's mind-blowing. It's truly electric.;whisper-large;Ball out of play
42;england_epl;2015-09-12 - 17-00 Crystal Palace 0 - 1 Manchester City;1678;1710; It's really electric, everything that's happening. From the refs to the football of the two teams. Manchester City can't play their own football, a more paused football. Joe Hart's pass. Despite having been away for a few minutes without having to intervene, he's still very attentive to what can happen because Crystal Palas plays in three, four touches and can surprise him.;whisper-large;Clearance
43;england_epl;2015-09-12 - 17-00 Crystal Palace 0 - 1 Manchester City;1708;1740; and I can surprise him in any situation. Now he starts to raise the defensive line with Alexander Kolarov, the Serbian, the Crystal Palace. He wanted to bring it down to Inasenri. Kolarov again, badly, face to face, against Mangala. And fulfilling one of the ABCs of football, Dejara who goes face to face. Kavac also about to hurt him, there is Eskotan. And the same with Dej, who comes face to face. Pancho sends the ball to the area. Jara lets the ball go through the line in the end.;whisper-large;Ball out of play
44;england_epl;2015-09-12 - 17-00 Crystal Palace 0 - 1 Manchester City;1738;1770; He's going to start from the back line. Sometimes your own fault is in the virtue of your own defeat. Sometimes in the Crystal Palace, in that excess of verticality and vertigo, he lacks a little bit of head, sometimes like in this last action in which Pancho already wanted to... Look, there's the entry, which is tremendous from Yaya Touré. There, Adam Pardiu who has started to shout And this is when the... Well, well, well, well, well The image of the match and surely of the match day;whisper-large;Clearance
45;england_epl;2015-09-12 - 17-00 Crystal Palace 0 - 1 Manchester City;1768;1800; The game and the Premier League and also possibly in most of the world football The clash and then that too This also honors both Honor both because they lost the papers but they have known again to pick them up from the ground and put them on the table What we have seen now is the important thing because in the end anyone, even the most calm person in the world, Manuel Pellegrini, can lose his nerves at any moment. Because that's how games are, there's a lot of tension. But what we've seen, it's absolutely fixed.;whisper-large;Ball out of play
46;england_epl;2015-09-12 - 17-00 Crystal Palace 0 - 1 Manchester City;1798;1830; We've seen everything, they'll fix it. They'll fix it in the dressing room. The draw for Bakari-Sanya has stabilized the game. It was a Maidaka draw in both goalways. We've seen four chances, three for the Palace, one for City. Now both teams are still fighting. But is not so much play in the areas. They are not in box to box anymore in the first 15 minutes of the game.;whisper-large;Throw-in/Ball out of play
47;england_epl;2015-09-12 - 17-00 Crystal Palace 0 - 1 Manchester City;1828;1860; in the first 15 minutes of the game and Kevin De Bruyne, the Belgian to Sanya is in short for Jesus Navas the Spanish international is looking for it again, what a good coverage there of Suage, he cut his head there with Pani, avoiding that Yanit Bolassie could arrive under the ball Macarthur, he can't get away with the spherical, finally. Pancho in danger, Kevin De Bruyne. In the opening for Kolarov, he can look for the shot. Kolarov, the ball.;whisper-large;Throw-in/Shots off target
48;england_epl;2015-09-12 - 17-00 Crystal Palace 0 - 1 Manchester City;1858;1890; The ball in the face of Bakary Sako. It's already 31 minutes of the first half. The atmosphere is spectacular today at the Seja Spar stadium with the fans of the Eagles. They keep cheering for their fans. And the city is having a bad time today in this visit to London Nasri looking for a partner very close to Kolarov continues Nasri;whisper-large;Ball out of play/Throw-in
49;england_epl;2015-09-12 - 17-00 Crystal Palace 0 - 1 Manchester City;1888;1920; Nassry, short for Kevin De Bruy, he plays as a football pivot, he shoots, he saves Aymakarzi, Nassry, Boni, he finally takes the ball, Aymakarzur, a very good occasion for Manchester City. This is the speciality of the house, to receive from behind and turn atlada that Wilfred Boni has in the turn, he was about to score the 0-1. Before, I think something...;whisper-large;Shots on target/Shots on target/Ball out of play/Throw-in
50;england_epl;2015-09-12 - 17-00 Crystal Palace 0 - 1 Manchester City;1918;1950; I think it's something that City need, that San Marzi is making a lot of noise, as much as possible, attracting rivals and putting that pause that Manchester City needs and that he is so used to being given by Canary, but today someone has to do it. What an action, eh? He doesn't even give him a central opportunity to anticipate. Because before the ball even gets close to him, he already anticipates to make the oriented control and turn.;whisper-large;Ball out of play/Clearance
51;england_epl;2015-09-12 - 17-00 Crystal Palace 0 - 1 Manchester City;1978;2010; The We need them.;whisper-large;Ball out of play/Throw-in
52;england_epl;2015-09-12 - 17-00 Crystal Palace 0 - 1 Manchester City;2008;2040; The Bräuner has a lot of things, but to keep me with a concept of why he can be so useful is that he is a player who for a team like Manchester City, who attacks in many ways and that, much less as many people think, maybe they don't see him play often Manchester City takes the weight of the game and dominates all games It's not like that. Many times Manchester City also backs off and plays against them. And De Bruyne handles both records very well. He knows how to be a scorer.;whisper-large;Foul
53;england_epl;2015-09-12 - 17-00 Crystal Palace 0 - 1 Manchester City;2038;2070; He can be a pain in the ass against a team that has a lot of players, he has a lot of ability to score goals. But he is also a player that in fast transitions is devastating, because he has a lot of speed in his running and a great drive. So I like him a lot for that. I think the best thing about him is the last thing, playing with spaces. That's where The Brain is a spectacle. And that, Wolfsburg was the perfect team for him.;whisper-large;Direct free-kick/Ball out of play
54;england_epl;2015-09-12 - 17-00 Crystal Palace 0 - 1 Manchester City;2068;2100; Manchester City attack against closed teams in many more games a year than Wolfsburg and although I already say that De Bruyne also helps you because he has those qualities that we have said the best of him is with spaces where for me it seems 100% of the potential of the Belgian player, I hope he is plugged in often because I I say that he is a player with that tendency. What a rage, Adam. You can see the image of Ercuna Guzmán.;whisper-large;Throw-in/Foul/Indirect free-kick
55;england_epl;2015-09-12 - 17-00 Crystal Palace 0 - 1 Manchester City;2128;2160; the knee, Sergio Cunagüero and the game is over for him for that Leboza kick from Scott Dunn, the ball is loaded, very well in the cut, now Kolarov who is getting strong there on the left side, although now Ghera passes, the ball is recovered, Kavash tries to get there but it was impossible that ball, Anabakari took it out. The Palace is a team that does not give you tregua, it attacks you by land, air and sea. They have those men in the attacking quartet, Juan Wifre, Saha, Jason Panchion, Yannick Borassi and Bakari.;whisper-large;Ball out of play
56;england_epl;2015-09-12 - 17-00 Crystal Palace 0 - 1 Manchester City;2158;2190; Yannick Bolasier and Bakari took it out and the rhythm is infernal. Yes, and when he can't run he also knows how to play long. Balloons that jump in the middle of the field and also hurt the rivals. In the jump, Hangeland fails now. All the advantage for Scott Dunne who let it be done with the spherical McCarthy straight to the end of the first half with that draw 0 singles in Selja's Park in Manchester City;whisper-large;Clearance
57;england_epl;2015-09-12 - 17-00 Crystal Palace 0 - 1 Manchester City;2188;2220; Park in Manchester City, who has 10 consecutive wins in Premier League, adding the four of this season and the last six of the past. That's right, the record is in the power of Arsenal, who added 14 victories in a row in 2002. Second Arsenal, Alessio. I remember that, it was tremendous. An Arsenal that also went down in history as a team with a lot of possession, and it wasn't like that. They were an incredibly fast team.;whisper-large;Offside
58;england_epl;2015-09-12 - 17-00 Crystal Palace 0 - 1 Manchester City;2218;2250; They are incredibly fast. again, the pressure from De Bruyne, who knows how to defend, steals well the Belgian. Ok, Jesus Navas for De Bruyne, the whistle from Wiffrey Bonny, perfect there De Bruyne with the break, De Bruyne in the front.;whisper-large;Indirect free-kick
59;england_epl;2015-09-12 - 17-00 Crystal Palace 0 - 1 Manchester City;2248;2280; Defend and De Bruyne with the break, De Bruyne in the front, Jesus Navas, the shot, high, with a lot of intention by Gandaluz. This is what we were talking about, the team folded and the counterattack, because in this case De Bruyne, for the profile that he likes the least. That's why I have no doubt that if he has to make a the lead, he prefers to start off the left side. That's for sure. He had to lead here because of his Maldives side.;whisper-large;Shots off target/Ball out of play/Clearance
60;england_epl;2015-09-12 - 17-00 Crystal Palace 0 - 1 Manchester City;2278;2310; his bad side, let's say. We already said that he is playing as a striker today, so any of the two sides can touch him in some game. Fernandinho with the chest to connect with his alter ego, Yaya Toure. The ball, however, shoots, Bakari took out the mali, who scored in the last match against Chelsea. He signs the Mangala brand and makes the second wave of the ball, to no one, by Johan Cavas. and he hits the post in the second half. He passes the ball to Nadier, from Johan Cavas. The fans are delighted because their team is still afraid of the leader, nothing more and nothing less.;whisper-large;Ball out of play
61;england_epl;2015-09-12 - 17-00 Crystal Palace 0 - 1 Manchester City;2308;2340; The other was weak, small, modest, Crystal Palace. Now with Alan Pardiu, he has become a powerful team and he does a lot of damage. We have to remember that this team had a very aggressive time, in which it was trained by the ex-Stoke, by Toni Pulis, the former Stoke coach. There we could see a Palace with less than a minute left.;whisper-large;Clearance/Ball out of play
62;england_epl;2015-09-12 - 17-00 Crystal Palace 0 - 1 Manchester City;2338;2370; A Palace that probably has less quality than the one it has now because the English teams have been signing with him, especially with these last television contracts and now they are more powerful. But that Palace of Puris was also a team that was scary. Then Tony Puris left and left a big void, really. Now, since he arrived at Lampardiu, the team has become recognizable again, in its style and competitiveness.;whisper-large;Throw-in/Ball out of play
63;england_epl;2015-09-12 - 17-00 Crystal Palace 0 - 1 Manchester City;2368;2400; They have an impressive run this season and if they continue like this and finish the season in the same way, they can find more succulent destinations than Seljaarspark. Boni from the back with his arms working there in an unregulated way. Predi Haglund, the powerful central Norwegian. Last five minutes of the first half. The best football in the world, as always here at Movistar Plus.;whisper-large;Throw-in/Foul
64;england_epl;2015-09-12 - 17-00 Crystal Palace 0 - 1 Manchester City;2398;2430; Boni has been referred to attack after Sergio Cunahuero's out of the field for injury after the hard kick and Alebosa that Scott Dunne gave to the central defender. The possession for Hangeland. Scott Dunn.;whisper-large;Indirect free-kick/Ball out of play/Throw-in
65;england_epl;2015-09-12 - 17-00 Crystal Palace 0 - 1 Manchester City;2488;2520; and that's the way to go. He's holding on to that ball. The Manchester City ball with Bakari Sanja says Mike Jones that there's no lack. The ball for Yaya Toure. Nasri. He finds himself on the left side, Kolarov. He sees him perfectly from Bruin. Kolarov puts it badly, at the first touch. Yes, there was no need to play first. Because Manchester City hadn't really charged the area yet. There was no need to play first because Manchester City hadn't yet filled the area. There was no possible tie-breaker there.;whisper-large;Ball out of play
66;england_epl;2015-09-12 - 17-00 Crystal Palace 0 - 1 Manchester City;2518;2550; He made a mistake with Arof, but he was just getting there. It wasn't the classic play where getting the first minutes is really a help. There's the ball for goalkeeper Alex McCarthy. In the goal post, the last two and a half of the first half. City is looking hurried, pressured, almost sometimes...;whisper-large;Clearance
67;england_epl;2015-09-12 - 17-00 Crystal Palace 0 - 1 Manchester City;2548;2580; almost at times judged by Crystal Palace who is making a magnificent game from the initial whistle. He holds on there with Aarov, there is no lack, says Mike Jones, he takes it perfectly. There Wifred Zaha, there he has it, and Volasie can turn around with the shot, Volasie enables Zaha, out of play. There Zaha, he started then after about 20 minutes to adjust more and better his and;whisper-large;Offside
68;england_epl;2015-09-12 - 17-00 Crystal Palace 0 - 1 Manchester City;2578;2610; to not leave any space because the top four were killing him from the palace. We see it there, Kun Agüero. That protection in the leg, in the right knee. This of concern but he has not gone to the locker rooms he has stayed there he has stayed there so we can understand that a priori;whisper-large;Indirect free-kick/Ball out of play
